condition,group,stem,n_sickle,n_cells,polymer_length_um,polymer_um_per_100_cells,polymer_um_per_100_sickle_cells
ALLo,neg_control,F8_03_1_12_Bright Field_001,1,50,1.7651842965049176,3.530368593009835,176.51842965049175
ALLo,neg_control,F8_03_1_12_Bright Field_002,1,102,0.0,0.0,0.0
ALLo,neg_control,F8_03_1_13_Bright Field_001,1,54,1.6878188036646704,3.125590377156797,168.78188036646705
ALLo,neg_control,F8_03_1_13_Bright Field_002,0,73,4.476957784367017,6.1328188826945444,
ALLo,neg_control,F8_03_1_14_Bright Field_001,0,47,1.7590198270370285,3.742595376674529,
ALLo,neg_control,F8_03_1_14_Bright Field_002,0,74,4.271137684745538,5.771807682088565,
ALLo,neg_control,F8_03_1_15_Bright Field_001,0,44,0.0,0.0,
ALLo,neg_control,F8_03_1_15_Bright Field_002,0,87,7.625549792999075,8.764999762067902,
ALLo,neg_control,F8_03_1_16_Bright Field_001,0,48,8.092895394111192,16.86019873773165,
ALLo,neg_control,F8_03_1_16_Bright Field_002,0,81,8.105078090885815,10.006269248007179,
ALLo,neg_control,F8_03_1_1_Bright Field_001,2,65,2.595623257879137,3.993266550583288,129.78116289395686
ALLo,neg_control,F8_03_1_1_Bright Field_002,0,85,1.7181258599745273,2.0213245411465026,
ALLo,neg_control,F8_03_1_2_Bright Field_001,1,60,0.0,0.0,0.0
ALLo,neg_control,F8_03_1_2_Bright Field_002,0,80,0.0,0.0,
ALLo,neg_control,F8_03_1_3_Bright Field_001,1,59,6.608660453170598,11.201119412153556,660.8660453170598
ALLo,neg_control,F8_03_1_3_Bright Field_002,0,102,6.598620664338606,6.469235945430006,
ALLo,neg_control,F8_03_1_4_Bright Field_001,0,48,4.47310365326496,9.318965944302,
ALLo,neg_control,F8_03_1_4_Bright Field_002,0,95,13.402434029666582,14.107825294385874,
ALLo,neg_control,F8_03_1_5_Bright Field_001,0,49,0.0,0.0,
ALLo,neg_control,F8_03_1_5_Bright Field_002,0,85,1.7120764009746778,2.0142075305584446,
ALLo,neg_control,F8_03_1_6_Bright Field_001,0,43,2.249507619227021,5.231413067969816,
ALLo,neg_control,F8_03_1_6_Bright Field_002,0,56,1.7901203743630143,3.19664352564824,
ALLo,neg_control,F8_03_1_7_Bright Field_001,0,51,0.0,0.0,
ALLo,neg_control,F8_03_1_7_Bright Field_002,1,78,8.558582466091767,10.972541623194573,855.8582466091767
ALLo,neg_control,F8_03_1_8_Bright Field_001,0,66,4.254614680748338,6.446385879921723,
ALLo,neg_control,F8_03_1_8_Bright Field_002,1,102,10.175429240164956,9.975911019769564,1017.5429240164956
ALLo,neg_control,F8_03_1_9_Bright Field_001,0,48,0.0,0.0,
ALLo,neg_control,F8_03_1_9_Bright Field_002,0,84,12.898275249545208,15.355089582791916,
ALLo,neg_control,F9_03_1_10_Bright Field_001,0,83,2.0451477738584916,2.4640334624801103,
ALLo,neg_control,F9_03_1_10_Bright Field_002,1,124,8.880991400693746,7.162089839269151,888.0991400693747
ALLo,neg_control,F9_03_1_11_Bright Field_001,0,89,17.645656224559534,19.826580027594982,
ALLo,neg_control,F9_03_1_11_Bright Field_002,0,147,17.50887496756377,11.910799297662429,
ALLo,neg_control,F9_03_1_12_Bright Field_001,0,96,13.463564194425178,14.02454603585956,
ALLo,neg_control,F9_03_1_12_Bright Field_002,0,132,2.332455673502837,1.7670118738657856,
ALLo,neg_control,F9_03_1_13_Bright Field_001,2,98,3.0444551396044326,3.10658687714738,152.22275698022162
ALLo,neg_control,F9_03_1_13_Bright Field_002,0,155,3.636627611393919,2.346211362189625,
ALLo,neg_control,F9_03_1_14_Bright Field_001,2,92,5.370305556888868,5.8372886487922475,268.5152778444434
ALLo,neg_control,F9_03_1_14_Bright Field_002,2,143,0.0,0.0,0.0
ALLo,neg_control,F9_03_1_15_Bright Field_001,0,88,2.8394571802039033,3.2266558865953443,
ALLo,neg_control,F9_03_1_15_Bright Field_002,0,142,20.45665456301261,14.406094762684937,
ALLo,neg_control,F9_03_1_16_Bright Field_001,1,75,15.49648452658111,20.661979368774812,1549.648452658111
ALLo,neg_control,F9_03_1_16_Bright Field_002,0,116,15.45677998019547,13.324810327754715,
ALLo,neg_control,F9_03_1_1_Bright Field_001,1,126,32.87254719001623,26.089323166679545,3287.2547190016226
ALLo,neg_control,F9_03_1_1_Bright Field_002,1,158,24.175298478057194,15.300821821555186,2417.5298478057193
ALLo,neg_control,F9_03_1_2_Bright Field_001,1,112,5.426033077071064,4.844672390242022,542.6033077071064
ALLo,neg_control,F9_03_1_2_Bright Field_002,1,151,4.904671775104973,3.2481270033807768,490.46717751049727
ALLo,neg_control,F9_03_1_3_Bright Field_001,2,117,16.248256663349732,13.887398857563873,812.4128331674866
ALLo,neg_control,F9_03_1_3_Bright Field_002,3,154,4.116563631687972,2.673093267329852,137.2187877229324
ALLo,neg_control,F9_03_1_4_Bright Field_001,2,91,8.510952372133008,9.352694914431877,425.5476186066504
ALLo,neg_control,F9_03_1_4_Bright Field_002,1,141,22.7469330698513,16.132576645284608,2274.6933069851298
ALLo,neg_control,F9_03_1_5_Bright Field_001,1,104,8.708555567172526,8.373611122281275,870.8555567172526
ALLo,neg_control,F9_03_1_5_Bright Field_002,0,174,19.908747566669533,11.441808946361801,
ALLo,neg_control,F9_03_1_6_Bright Field_001,0,70,2.098157732218167,2.9973681888830956,
ALLo,neg_control,F9_03_1_6_Bright Field_002,0,137,5.0161777682390305,3.661443626451847,
ALLo,neg_control,F9_03_1_7_Bright Field_001,0,91,1.76635902400802,1.9410538725362856,
ALLo,neg_control,F9_03_1_7_Bright Field_002,1,150,1.7999220336721227,1.1999480224480816,179.99220336721226
ALLo,neg_control,F9_03_1_8_Bright Field_001,1,105,0.0,0.0,0.0
ALLo,neg_control,F9_03_1_8_Bright Field_002,0,131,27.866058250186004,21.271800190981683,
ALLo,neg_control,F9_03_1_9_Bright Field_001,0,95,8.197725544816478,8.629184784017346,
ALLo,neg_control,F9_03_1_9_Bright Field_002,0,164,11.714039042116822,7.142706732998062,
S-UNT,S-UNT,D18_03_1_10_Bright Field_002,10,91,275.6252139104469,302.88485045104056,2756.2521391044693
S-UNT,S-UNT,D18_03_1_11_Bright Field_001,4,57,90.59091201474821,158.93142458727755,2264.7728003687052
S-UNT,S-UNT,D18_03_1_11_Bright Field_002,6,60,152.00992832094104,253.34988053490173,2533.4988053490174
S-UNT,S-UNT,D18_03_1_13_Bright Field_001,8,98,164.52311522348148,167.88072981987906,2056.5389402935184
S-UNT,S-UNT,D18_03_1_13_Bright Field_002,6,110,104.77617251102515,95.25106591911377,1746.269541850419
S-UNT,S-UNT,D18_03_1_14_Bright Field_002,4,99,61.87415890757236,62.49915041168925,1546.8539726893089
S-UNT,S-UNT,D18_03_1_15_Bright Field_001,3,48,92.40191736386454,192.50399450805114,3080.063912128818
S-UNT,S-UNT,D18_03_1_16_Bright Field_001,3,42,52.63352489960424,125.31791642762913,1754.4508299868078
S-UNT,S-UNT,D18_03_1_16_Bright Field_002,3,55,88.47775319444142,160.86864217171166,2949.2584398147137
S-UNT,S-UNT,D18_03_1_1_Bright Field_001,3,92,36.41194788648599,39.57820422444129,1213.7315962161997
S-UNT,S-UNT,D18_03_1_1_Bright Field_002,11,153,311.75987141651336,203.7646218408584,2834.1806492410306
S-UNT,S-UNT,D18_03_1_2_Bright Field_001,5,89,55.27142987000145,62.10273019101286,1105.428597400029
S-UNT,S-UNT,D18_03_1_2_Bright Field_002,3,88,166.16601166840266,188.82501325954846,5538.867055613421
S-UNT,S-UNT,D18_03_1_3_Bright Field_001,3,76,50.45684091970691,66.39058015750909,1681.8946973235636
S-UNT,S-UNT,D18_03_1_3_Bright Field_002,4,95,91.72912492955439,96.55697361005724,2293.2281232388596
S-UNT,S-UNT,D18_03_1_4_Bright Field_002,3,95,57.51702976022524,60.54424185286867,1917.2343253408415
S-UNT,S-UNT,D18_03_1_5_Bright Field_001,5,83,64.73856037635137,77.99826551367634,1294.7712075270274
S-UNT,S-UNT,D18_03_1_5_Bright Field_002,9,146,217.9762996719895,149.29883539177365,2421.958885244328
S-UNT,S-UNT,D18_03_1_6_Bright Field_002,7,125,255.9706103385397,204.77648827083175,3656.7230048362812
S-UNT,S-UNT,D18_03_1_7_Bright Field_002,5,107,198.778439655728,185.77424266890466,3975.56879311456
S-UNT,S-UNT,D18_03_1_8_Bright Field_002,3,93,82.05140364249525,88.22731574461854,2735.0467880831748
S-UNT,S-UNT,D18_03_1_9_Bright Field_001,4,79,209.02473737097125,264.58827515312817,5225.618434274282
S-UNT,S-UNT,D18_03_1_9_Bright Field_002,15,121,408.19913083766966,337.35465358485095,2721.3275389177975
S-UNT,S-UNT,D19_03_1_10_Bright Field_002,7,150,344.0543311481822,229.36955409878811,4915.06187354546
S-UNT,S-UNT,D19_03_1_11_Bright Field_002,9,122,149.62437310763733,122.64292877675192,1662.4930345293037
S-UNT,S-UNT,D19_03_1_12_Bright Field_002,5,152,266.7778750844499,175.51175992398018,5335.557501688998
S-UNT,S-UNT,D19_03_1_13_Bright Field_001,3,78,282.0218226520856,361.5664392975456,9400.727421736186
S-UNT,S-UNT,D19_03_1_13_Bright Field_002,6,112,367.0212302666797,327.6975270238212,6117.020504444662
S-UNT,S-UNT,D19_03_1_14_Bright Field_001,4,87,111.73150524954565,128.42701752821338,2793.287631238641
S-UNT,S-UNT,D19_03_1_14_Bright Field_002,7,117,189.0992637358281,161.6233023383146,2701.418053368973
S-UNT,S-UNT,D19_03_1_15_Bright Field_001,5,104,102.72065985562574,98.76986524579398,2054.413197112515
S-UNT,S-UNT,D19_03_1_15_Bright Field_002,3,95,141.8127182786856,149.27654555651114,4727.090609289519
S-UNT,S-UNT,D19_03_1_16_Bright Field_002,9,146,356.1134254599535,243.9133051095572,3956.815838443928
S-UNT,S-UNT,D19_03_1_1_Bright Field_002,6,151,200.6150331755796,132.85763786462226,3343.5838862596606
S-UNT,S-UNT,D19_03_1_2_Bright Field_001,5,124,50.7679791556761,40.94191867393234,1015.359583113522
S-UNT,S-UNT,D19_03_1_2_Bright Field_002,5,146,274.54562827881256,188.044950875899,5490.912565576251
S-UNT,S-UNT,D19_03_1_3_Bright Field_001,5,103,80.08694640502972,77.75431689808711,1601.7389281005944
S-UNT,S-UNT,D19_03_1_3_Bright Field_002,6,147,228.35105233658868,155.34085192965216,3805.850872276478
S-UNT,S-UNT,D19_03_1_4_Bright Field_001,5,102,117.55366691557973,115.24869305448992,2351.0733383115944
S-UNT,S-UNT,D19_03_1_4_Bright Field_002,4,130,153.73076240451508,118.25443261885775,3843.269060112877
S-UNT,S-UNT,D19_03_1_5_Bright Field_001,3,124,112.34989260198861,90.60475209837792,3744.996420066287
S-UNT,S-UNT,D19_03_1_5_Bright Field_002,12,121,460.7535843845294,380.7880862682061,3839.6132032044115
S-UNT,S-UNT,D19_03_1_6_Bright Field_001,4,111,46.900990310411665,42.25314442379429,1172.5247577602915
S-UNT,S-UNT,D19_03_1_6_Bright Field_002,6,136,218.6256835209754,160.75417905954075,3643.7613920162567
S-UNT,S-UNT,D19_03_1_7_Bright Field_002,5,110,167.01950181827763,151.83591074388877,3340.390036365553
S-UNT,S-UNT,D19_03_1_8_Bright Field_002,4,128,78.01878970099713,60.95217945390401,1950.4697425249283
S-UNT,S-UNT,D19_03_1_9_Bright Field_001,4,70,140.35893006460114,200.51275723514448,3508.9732516150284
S-UNT,S-UNT,D19_03_1_9_Bright Field_002,8,101,305.5439420328815,302.5187544880015,3819.2992754110187
S-UNT,S-UNT,E18_03_1_10_Bright Field_001,4,106,55.45855871888872,52.319395017819545,1386.463967972218
S-UNT,S-UNT,E18_03_1_12_Bright Field_001,3,121,59.487954466473944,49.1635987326231,1982.9318155491317
S-UNT,S-UNT,E18_03_1_12_Bright Field_002,12,150,316.86586475371564,211.24390983581043,2640.5488729476306
S-UNT,S-UNT,E18_03_1_13_Bright Field_001,3,80,55.52915155277422,69.41143944096777,1850.9717184258072
S-UNT,S-UNT,E18_03_1_13_Bright Field_002,5,103,97.39126191300639,94.55462321651105,1947.8252382601277
S-UNT,S-UNT,E18_03_1_14_Bright Field_002,4,90,150.05203275864815,166.7244808429424,3751.3008189662037
S-UNT,S-UNT,E18_03_1_15_Bright Field_002,5,112,242.17644301498976,216.22896697766942,4843.528860299795
S-UNT,S-UNT,E18_03_1_16_Bright Field_001,3,122,72.80782453106366,59.67854469759317,2426.9274843687886
S-UNT,S-UNT,E18_03_1_16_Bright Field_002,6,144,247.7402697254337,172.04185397599565,4129.004495423896
S-UNT,S-UNT,E18_03_1_1_Bright Field_001,4,120,93.73536536756977,78.11280447297482,2343.3841341892444
S-UNT,S-UNT,E18_03_1_1_Bright Field_002,4,133,274.1471552625312,206.12568064851973,6853.678881563281
S-UNT,S-UNT,E18_03_1_2_Bright Field_001,6,107,168.16879125340748,157.1670946293528,2802.813187556791
S-UNT,S-UNT,E18_03_1_2_Bright Field_002,6,148,191.01111745659426,129.06156584905017,3183.518624276571
S-UNT,S-UNT,E18_03_1_3_Bright Field_001,4,91,48.68311013396658,53.4979232241391,1217.0777533491646
S-UNT,S-UNT,E18_03_1_3_Bright Field_002,6,129,178.0042941169792,137.9878248968831,2966.7382352829864
S-UNT,S-UNT,E18_03_1_5_Bright Field_001,5,89,122.12157022059253,137.215247438868,2442.4314044118505
S-UNT,S-UNT,E18_03_1_5_Bright Field_002,9,112,278.12280459464955,248.32393267379425,3090.253384384995
S-UNT,S-UNT,E18_03_1_6_Bright Field_002,4,90,138.1032348344201,153.44803870491123,3452.5808708605027
S-UNT,S-UNT,E18_03_1_7_Bright Field_001,3,94,38.52115083282243,40.97994769449194,1284.038361094081
S-UNT,S-UNT,E18_03_1_7_Bright Field_002,4,115,103.94306191596458,90.38527123127353,2598.5765478991143
S-UNT,S-UNT,E18_03_1_8_Bright Field_002,4,92,100.90872676373213,109.68339865623058,2522.7181690933035
S-UNT,S-UNT,E18_03_1_9_Bright Field_001,3,97,40.943615408255155,42.20991279201562,1364.7871802751717
S-UNT,S-UNT,E19_03_1_11_Bright Field_001,5,76,28.301791855662845,37.23919981008269,566.0358371132569
S-UNT,S-UNT,E19_03_1_11_Bright Field_002,7,76,111.27184059157538,146.41031656786234,1589.5977227367912
S-UNT,S-UNT,E19_03_1_12_Bright Field_001,5,87,62.43678540211843,71.76642000243498,1248.7357080423685
S-UNT,S-UNT,E19_03_1_12_Bright Field_002,6,111,137.26081761889535,123.65839425125706,2287.680293648256
S-UNT,S-UNT,E19_03_1_13_Bright Field_002,6,79,224.70546196141342,284.4372936220423,3745.0910326902235
S-UNT,S-UNT,E19_03_1_14_Bright Field_001,4,79,166.38407355405135,210.61275133424223,4159.601838851284
S-UNT,S-UNT,E19_03_1_14_Bright Field_002,3,78,214.27646168470687,274.71341241629085,7142.5487228235625
S-UNT,S-UNT,E19_03_1_15_Bright Field_002,8,112,194.36695059545514,173.5419201745135,2429.586882443189
S-UNT,S-UNT,E19_03_1_16_Bright Field_001,5,122,186.2236621096391,152.64234599150745,3724.4732421927815
S-UNT,S-UNT,E19_03_1_16_Bright Field_002,5,138,378.17216998521195,274.0378043371101,7563.443399704239
S-UNT,S-UNT,E19_03_1_1_Bright Field_001,5,114,95.15561884325939,83.46984109057843,1903.112376865188
S-UNT,S-UNT,E19_03_1_1_Bright Field_002,6,144,164.688729604296,114.36717333631665,2744.8121600716
S-UNT,S-UNT,E19_03_1_2_Bright Field_001,7,133,189.57641183243223,142.53865551310696,2708.234454749032
S-UNT,S-UNT,E19_03_1_2_Bright Field_002,10,145,443.11219865938233,305.5946197650913,4431.121986593824
S-UNT,S-UNT,E19_03_1_3_Bright Field_001,9,132,96.07376850255112,72.78315795647812,1067.4863166950124
S-UNT,S-UNT,E19_03_1_3_Bright Field_002,8,158,260.9179812789171,165.13796283475767,3261.4747659864643
S-UNT,S-UNT,E19_03_1_4_Bright Field_001,6,125,114.43982996042422,91.55186396833938,1907.3304993404035
S-UNT,S-UNT,E19_03_1_4_Bright Field_002,8,133,284.3737741492695,213.81486778140564,3554.6721768658686
S-UNT,S-UNT,E19_03_1_5_Bright Field_001,4,102,43.14414551034394,42.29818187288622,1078.6036377585986
S-UNT,S-UNT,E19_03_1_5_Bright Field_002,5,108,117.79646037704913,109.07079664541587,2355.9292075409826
S-UNT,S-UNT,E19_03_1_6_Bright Field_001,3,89,60.41200131810371,67.87865316640867,2013.7333772701238
S-UNT,S-UNT,E19_03_1_6_Bright Field_002,5,112,195.35085636979272,174.4204074730292,3907.017127395854
S-UNT,S-UNT,E19_03_1_7_Bright Field_002,5,108,255.26641118158926,236.35778813110116,5105.328223631785
S-UNT,S-UNT,E19_03_1_8_Bright Field_001,4,103,85.1450372586085,82.66508471709562,2128.6259314652125
S-UNT,S-UNT,E19_03_1_8_Bright Field_002,5,128,230.19223644652598,179.8376847238484,4603.8447289305195
S-UNT,S-UNT,E19_03_1_9_Bright Field_001,3,68,56.70306593941164,83.38686167560535,1890.102197980388
S-UNT,S-UNT,E19_03_1_9_Bright Field_002,3,86,160.23128447369712,186.31544706243852,5341.042815789904
S-UNT,S-UNT,F18_03_1_10_Bright Field_002,5,98,105.18022945898393,107.32676475406522,2103.6045891796784
S-UNT,S-UNT,F18_03_1_16_Bright Field_002,5,48,173.69706189900577,361.86887895626205,3473.9412379801156
S-UNT,S-UNT,F18_03_1_1_Bright Field_001,3,97,73.93071214693394,76.21722901745767,2464.3570715644646
S-UNT,S-UNT,F18_03_1_1_Bright Field_002,10,107,380.58610832426615,355.68795170492166,3805.8610832426616
S-UNT,S-UNT,F18_03_1_2_Bright Field_001,3,70,43.853830085408134,62.64832869344019,1461.794336180271
S-UNT,S-UNT,F18_03_1_2_Bright Field_002,6,100,158.99341190343927,158.99341190343927,2649.8901983906544
S-UNT,S-UNT,F18_03_1_3_Bright Field_002,3,73,36.165600288773064,49.541918203798716,1205.5200096257688
S-UNT,S-UNT,F18_03_1_4_Bright Field_001,3,74,77.6097210594141,104.87800143164067,2586.99070198047
S-UNT,S-UNT,F18_03_1_4_Bright Field_002,7,89,241.2678052560123,271.0874216359689,3446.6829322287476
S-UNT,S-UNT,F18_03_1_5_Bright Field_001,6,133,162.64782619684252,122.29159864424248,2710.7971032807086
S-UNT,S-UNT,F18_03_1_5_Bright Field_002,16,141,431.77398755255246,306.222686207484,2698.5874222034527
S-UNT,S-UNT,F18_03_1_6_Bright Field_001,3,88,90.18578746977812,102.48384939747513,3006.1929156592705
S-UNT,S-UNT,F18_03_1_6_Bright Field_002,14,108,232.22950040702358,215.0273151916885,1658.7821457644543
S-UNT,S-UNT,F18_03_1_7_Bright Field_001,3,72,32.63177701704015,45.321912523666875,1087.725900568005
S-UNT,S-UNT,F18_03_1_7_Bright Field_002,5,87,90.46724685712243,103.98534121508325,1809.3449371424485
S-UNT,S-UNT,F18_03_1_9_Bright Field_001,5,91,148.07645268299365,162.72137657471828,2961.5290536598727
S-UNT,S-UNT,F18_03_1_9_Bright Field_002,9,115,337.8178461306546,293.75464880926484,3753.53162367394
S-UNT,S-UNT,F19_03_1_10_Bright Field_001,6,140,158.884642406472,113.48903029033715,2648.0773734412
S-UNT,S-UNT,F19_03_1_10_Bright Field_002,12,140,338.5120070317795,241.79429073698535,2820.933391931496
S-UNT,S-UNT,F19_03_1_11_Bright Field_001,10,155,109.51842599873363,70.65704903144106,1095.1842599873364
S-UNT,S-UNT,F19_03_1_11_Bright Field_002,13,179,298.38667069289585,166.6964640742435,2295.2820822530452
S-UNT,S-UNT,F19_03_1_13_Bright Field_001,3,105,78.56225167086099,74.82119206748665,2618.7417223620328
S-UNT,S-UNT,F19_03_1_13_Bright Field_002,10,119,389.27625093319887,327.12289994386464,3892.762509331989
S-UNT,S-UNT,F19_03_1_14_Bright Field_001,6,98,90.17264957074039,92.0129077252453,1502.8774928456733
S-UNT,S-UNT,F19_03_1_14_Bright Field_002,7,115,213.00834484836776,185.22464769423283,3042.976354976682
S-UNT,S-UNT,F19_03_1_15_Bright Field_001,3,122,98.31801539977585,80.58853721293103,3277.2671799925283
S-UNT,S-UNT,F19_03_1_15_Bright Field_002,9,142,256.46787837684747,180.6111819555264,2849.643093076083
S-UNT,S-UNT,F19_03_1_16_Bright Field_001,6,140,204.50695382447336,146.07639558890955,3408.449230407889
S-UNT,S-UNT,F19_03_1_16_Bright Field_002,14,153,480.45516715920166,314.0229850713736,3431.8226225657263
S-UNT,S-UNT,F19_03_1_1_Bright Field_001,7,205,212.00378464812522,103.41648031615864,3028.6254949732174
S-UNT,S-UNT,F19_03_1_1_Bright Field_002,10,238,481.52897499692585,202.32309873820412,4815.289749969258
S-UNT,S-UNT,F19_03_1_2_Bright Field_001,10,174,210.03341834300534,120.70886111666972,2100.334183430053
S-UNT,S-UNT,F19_03_1_2_Bright Field_002,8,196,292.5528396870116,149.26165290153654,3656.9104960876452
S-UNT,S-UNT,F19_03_1_3_Bright Field_001,12,187,245.47235405626117,131.26863853275998,2045.6029504688431
S-UNT,S-UNT,F19_03_1_3_Bright Field_002,17,237,564.1746898384512,238.0483923368992,3318.6746461085363
S-UNT,S-UNT,F19_03_1_4_Bright Field_001,6,183,109.32958248125966,59.74294124658998,1822.1597080209942
S-UNT,S-UNT,F19_03_1_4_Bright Field_002,22,215,568.4126591011408,264.3779809772748,2583.693905005185
S-UNT,S-UNT,F19_03_1_5_Bright Field_001,8,153,124.06439361535838,81.08783896428653,1550.8049201919798
S-UNT,S-UNT,F19_03_1_5_Bright Field_002,10,178,352.54003407910517,198.0561989208456,3525.400340791052
S-UNT,S-UNT,F19_03_1_6_Bright Field_001,6,146,110.9612452613893,76.00085291875979,1849.3540876898214
S-UNT,S-UNT,F19_03_1_6_Bright Field_002,8,165,184.9952716276245,112.11834644098454,2312.440895345306
S-UNT,S-UNT,F19_03_1_7_Bright Field_001,6,152,66.2173398082161,43.56403934751059,1103.6223301369348
S-UNT,S-UNT,F19_03_1_7_Bright Field_002,8,175,283.36385062709303,161.92220035833887,3542.0481328386627
S-UNT,S-UNT,F19_03_1_8_Bright Field_002,9,164,234.66944223439936,143.09112331365816,2607.4382470488817
S-UNT,S-UNT,F19_03_1_9_Bright Field_001,3,116,85.5954377209249,73.7891704490732,2853.1812573641637
S-UNT,S-UNT,F19_03_1_9_Bright Field_002,7,134,254.21051551664388,189.70933993779394,3631.5787930949123
S-UNT,S-UNT,G18_03_1_10_Bright Field_002,6,81,118.2505118861341,145.9882862791779,1970.8418647689016
S-UNT,S-UNT,G18_03_1_12_Bright Field_001,3,66,65.94728713230509,99.92013201864408,2198.2429044101696
S-UNT,S-UNT,G18_03_1_12_Bright Field_002,5,75,53.8063100497449,71.74174673299319,1076.126200994898
S-UNT,S-UNT,G18_03_1_13_Bright Field_001,4,55,20.0778426497701,36.50516845412746,501.9460662442525
